步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
480,0.254780532,2.275928099,190.5529658,0.051580494,"[[1, 1, 24, 29]]","[[8, 0, 20, 20]]"
481,0.467163368,2.071053186,134.758492,0.083546445,"[[29, 1, 2, 29]]","[[10, 0, 2, 20]]"
482,0.929489952,1.607639762,95.39807657,0.14481725,"[[1, 0, 24, 29]]","[[31, 0, 20, 20]]"
483,1.615670826,0.912955891,95.51797799,0.213370903,"[[1, 0, 2, 29]]","[[1, 0, 2, 27]]"
484,2.076159148,0.460241086,134.5307956,0.244507899,"[[29, 0, 2, 29]]","[[1, 0, 2, 29]]"
485,2.286435087,0.248210175,189.8442578,0.254842882,"[[6, 0, 2, 29]]","[[33, 0, 15, 29]]"
486,2.377740208,0.148260161,250.6347862,0.257644088,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
487,2.428710818,0.1054017,313.414338,0.258773664,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
488,2.452536773,0.079837695,377.2197028,0.258473507,"[[6, 0, 2, 29]]","[[35, 0, 15, 29]]"
489,2.461329641,0.070331516,441.3702498,0.257435713,"[[31, 0, 2, 29]]","[[1, 0, 15, 29]]"
490,2.461362103,0.077701293,505.6090865,0.256005753,"[[3, 0, 2, 29]]","[[1, 0, 15, 29]]"
491,2.448660708,0.082030349,569.5428094,0.253629655,"[[1, 0, 2, 29]]","[[33, 0, 15, 29]]"
492,2.439908358,0.091859932,633.1636034,0.251875237,"[[29, 0, 2, 29]]","[[6, 0, 15, 29]]"
493,2.427387011,0.112506179,696.4930157,0.249907232,"[[3, 0, 5, 29]]","[[6, 0, 15, 29]]"
494,2.405110747,0.12620222,759.2127676,0.247088181,"[[1, 0, 2, 29]]","[[33, 0, 13, 29]]"
495,2.389411306,0.142961374,821.3808173,0.245021039,"[[29, 0, 2, 29]]","[[6, 0, 15, 29]]"
496,2.371283131,0.168790658,883.0522963,0.242784087,"[[3, 0, 5, 29]]","[[6, 0, 15, 29]]"
497,2.344510919,0.186358194,943.9151242,0.239742572,"[[1, 0, 2, 29]]","[[33, 0, 13, 29]]"
498,2.325401193,0.206188098,1004.060844,0.237514943,"[[29, 0, 2, 29]]","[[6, 0, 2, 29]]"
499,2.304462452,0.234374334,1063.55249,0.235143054,"[[6, 0, 5, 29]]","[[6, 0, 13, 29]]"
500,2.275348297,0.253748689,1122.074037,0.231986896,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
501,2.25437791,0.275099424,1179.740647,0.229672421,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
502,2.231849638,0.304472968,1236.613761,0.227224996,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
503,2.201350742,0.324783494,1292.370085,0.224000944,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
504,2.179258042,0.346945031,1347.146707,0.221634599,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
505,2.155664296,0.369457913,1401.049883,0.219132636,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
506,2.124058501,0.39283363,1453.820036,0.215842701,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
507,2.101227886,0.423570577,1505.268497,0.21344225,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
508,2.076985103,0.445441211,1555.671595,0.210910492,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
509,2.044782585,0.468587244,1604.845697,0.207591883,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
510,2.021445081,0.499418521,1652.585422,0.205168241,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
511,1.996712496,0.521285148,1699.175691,0.202612122,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
512,1.971834579,0.544754505,1744.535966,0.200047908,"[[31, 0, 2, 29]]","[[6, 0, 13, 29]]"
513,1.947142475,0.568439697,1788.687582,0.197508031,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
514,1.915256593,0.592719563,1831.443759,0.194254256,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
515,1.891716767,0.624258267,1872.584679,0.191840358,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
516,1.867365432,0.647036151,1912.405935,0.189349684,"[[6, 0, 1, 29]]","[[33, 0, 13, 29]]"
517,1.835157066,0.670925397,1950.772673,0.18607748,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
518,1.811407568,0.702506563,1987.434512,0.183655298,"[[33, 0, 2, 29]]","[[1, 0, 13, 29]]"
519,1.786537723,0.725274907,2022.685605,0.181124512,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
520,1.75381631,0.749473567,2056.394586,0.177811889,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
521,1.729752965,0.781406045,2088.298194,0.175368445,"[[29, 0, 2, 29]]","[[1, 0, 13, 29]]"
522,1.704563379,0.804422179,2118.697739,0.172815165,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
523,1.671570658,0.828939704,2147.479034,0.169484294,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
524,1.647324649,0.86119342,2174.369502,0.167030925,"[[29, 0, 2, 29]]","[[1, 0, 13, 29]]"
525,1.62195425,0.884479861,2199.674114,0.164467456,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
526,1.588792841,0.909259978,2223.297815,0.161127185,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
527,1.564438843,0.941786138,2244.960035,0.158670104,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
528,1.538935217,0.965309167,2264.966341,0.156100086,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
529,1.505642649,0.990333871,2283.240752,0.152753176,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
530,1.481216261,1.023133542,2299.495344,0.150295071,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
531,1.45561001,1.046908848,2314.033806,0.147720797,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
532,1.422217454,1.07217948,2326.799982,0.144369696,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
533,1.397745305,1.105250114,2337.500396,0.141912653,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
534,1.372064597,1.129276487,2346.43504,0.139336444,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
535,1.33859994,1.154791177,2353.568246,0.135983526,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
536,1.314103037,1.188131055,2358.602451,0.133529305,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
537,1.28837058,1.212407141,2361.832155,0.130953163,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
538,1.262675652,1.238135773,2363.32751,0.128382331,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
539,1.237322415,1.271651919,2362.948626,0.125847347,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
540,1.204901987,1.29616238,2360.484302,0.122607511,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
541,1.180887073,1.322106777,2356.257366,0.120209816,"[[38, 0, 2, 29]]","[[1, 0, 17, 29]]"
542,1.156192812,1.348009509,2350.274062,0.117745788,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
543,1.123759627,1.37369337,2342.498523,0.114509525,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
544,1.099849543,1.406476862,2332.669621,0.112127503,"[[31, 0, 2, 29]]","[[1, 0, 2, 29]]"
545,1.074942571,1.430638356,2321.052261,0.109647525,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
546,1.042285058,1.455529554,2307.6987,0.106394228,"[[6, 0, 2, 29]]","[[1, 0, 14, 29]]"
547,1.018329569,1.488162375,2292.320061,0.104013202,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
548,0.993354046,1.512214432,2275.162615,0.101532084,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
549,0.960663628,1.537275189,2256.296398,0.098281402,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
550,0.936752406,1.57011277,2235.430658,0.095910946,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
551,0.911815809,1.594236516,2212.803847,0.093440137,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
552,0.879171316,1.619370646,2188.509297,0.090200748,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
553,0.855361009,1.652260772,2162.262876,0.087847424,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
554,0.830498825,1.676377986,2134.290871,0.085391484,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
555,0.797930644,1.701499942,2104.70722,0.082167563,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
556,0.774270546,1.726458475,2073.328567,0.079837473,"[[31, 0, 2, 29]]","[[29, 0, 17, 29]]"
557,0.749591891,1.750384528,2040.556617,0.077408301,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
558,0.717170956,1.781240573,2005.990552,0.074208388,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
559,0.693716912,1.804101538,1969.700381,0.07190886,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
560,0.669243769,1.827285556,1932.118895,0.069510871,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
561,0.637021174,1.858190577,1892.840234,0.066342256,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
562,0.613818982,1.880985727,1851.927944,0.06408033,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
563,0.589599239,1.90436145,1809.785585,0.061721156,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
564,0.557626741,1.935460228,1766.038948,0.058592266,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
565,0.534731395,1.958182668,1720.759092,0.056377146,"[[29, 0, 2, 29]]","[[29, 0, 17, 29]]"
566,0.510837358,1.981494806,1674.322449,0.054068236,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
567,0.479234124,2.004543967,1626.476451,0.050995653,"[[6, 0, 2, 29]]","[[29, 0, 17, 28]]"
568,0.456892357,2.026404542,1577.469117,0.048856862,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
569,0.433484454,2.054911918,1527.203925,0.04662026,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
570,0.402388076,2.075720163,1475.659673,0.043624828,"[[2, 0, 2, 29]]","[[29, 0, 17, 29]]"
571,0.380675709,2.096823964,1423.107774,0.041578541,"[[29, 0, 2, 29]]","[[10, 0, 17, 29]]"
572,0.357946913,2.125359423,1369.409732,0.039443235,"[[6, 0, 2, 29]]","[[8, 0, 17, 28]]"
573,0.33549897,2.145730843,1314.576185,0.037350513,"[[29, 0, 2, 29]]","[[31, 0, 17, 29]]"
574,0.313890681,2.166403416,1258.881114,0.035357696,"[[6, 0, 2, 29]]","[[8, 0, 17, 29]]"
575,0.285465855,2.194605616,1202.124263,0.032702432,"[[6, 0, 2, 29]]","[[8, 0, 17, 28]]"
576,0.265973714,2.214085844,1144.375581,0.030962752,"[[29, 0, 2, 29]]","[[31, 0, 17, 28]]"
577,0.246665169,2.233647628,1085.895107,0.029266777,"[[1, 0, 24, 29]]","[[8, 0, 17, 28]]"
578,0.220012784,2.260504787,1026.520119,0.026867363,"[[1, 0, 2, 29]]","[[8, 0, 17, 28]]"
579,0.203078674,2.278069964,966.3233992,0.02547677,"[[29, 1, 9, 28]]","[[31, 0, 17, 28]]"
580,0.18659392,2.295274446,905.5413107,0.02417486,"[[1, 0, 24, 29]]","[[8, 0, 17, 28]]"
581,0.171197135,2.311133452,844.1041114,0.023036144,"[[29, 0, 2, 29]]","[[27, 0, 17, 28]]"
582,0.158320261,2.324213868,782.2373456,0.022215787,"[[1, 0, 24, 29]]","[[8, 0, 17, 20]]"
583,0.140010339,2.342740825,719.9250692,0.020936567,"[[1, 0, 24, 29]]","[[8, 0, 17, 20]]"
584,0.132655682,2.350821342,657.2513001,0.020861451,"[[33, 1, 9, 24]]","[[31, 0, 17, 28]]"
585,0.128846741,2.355258081,594.4517553,0.02128166,"[[1, 0, 24, 29]]","[[8, 0, 17, 20]]"
586,0.12217055,2.355116021,531.5861587,0.021605207,"[[1, 1, 24, 24]]","[[31, 0, 17, 28]]"
587,0.131223481,2.347025689,468.959648,0.023761559,"[[29, 1, 9, 28]]","[[8, 0, 17, 20]]"
588,0.149471578,2.335816517,406.6863974,0.027211487,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
589,0.182980469,2.301519081,345.1787409,0.032741453,"[[29, 1, 24, 29]]","[[31, 0, 17, 28]]"
590,0.243112049,2.241392495,285.3318864,0.041773458,"[[1, 0, 24, 29]]","[[8, 0, 20, 20]]"
591,0.338646731,2.138299537,228.5017789,0.055650997,"[[1, 0, 24, 29]]","[[27, 0, 20, 20]]"
592,0.520731438,1.956249909,177.8681988,0.080026687,"[[29, 1, 2, 29]]","[[10, 0, 2, 20]]"
593,0.836727675,1.646831886,140.1522809,0.119095504,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
594,1.288217388,1.186102952,127.1874798,0.167827108,"[[6, 0, 2, 29]]","[[31, 0, 2, 28]]"
595,1.726586062,0.747679416,145.8045118,0.206717505,"[[29, 0, 2, 29]]","[[1, 0, 2, 27]]"
596,2.009568784,0.471257282,186.6533289,0.227601756,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
597,2.162816319,0.308309269,238.2140999,0.23718341,"[[1, 0, 2, 29]]","[[33, 0, 15, 29]]"
598,2.255132271,0.216242877,294.8619191,0.242413003,"[[29, 0, 5, 29]]","[[1, 0, 15, 29]]"
599,2.307427698,0.170773906,354.0850798,0.244823902,"[[6, 0, 5, 29]]","[[1, 0, 15, 29]]"
600,2.32936947,0.139201007,414.3897145,0.244973836,"[[1, 0, 2, 29]]","[[35, 0, 15, 29]]"
601,2.345644435,0.123417855,475.2820179,0.245062425,"[[29, 0, 5, 29]]","[[1, 0, 15, 29]]"
602,2.351056759,0.125062139,536.502405,0.24440796,"[[6, 0, 1, 29]]","[[1, 0, 15, 29]]"
603,2.342303139,0.124177981,597.5449084,0.242583906,"[[3, 0, 2, 29]]","[[33, 0, 15, 29]]"
604,2.337677677,0.129445799,658.3847012,0.241350595,"[[31, 0, 5, 29]]","[[6, 0, 15, 29]]"
605,2.328138134,0.146104561,719.0233513,0.239758033,"[[6, 0, 1, 29]]","[[6, 0, 15, 29]]"
606,2.316073102,0.156212209,779.176646,0.238016115,"[[31, 0, 2, 29]]","[[33, 0, 13, 29]]"
607,2.301698379,0.170016865,839.0630854,0.236121772,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
608,2.278690645,0.193084959,898.2031593,0.233429543,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
609,2.263080054,0.208097139,956.5957578,0.231529415,"[[29, 0, 2, 29]]","[[33, 0, 13, 29]]"
610,2.245207201,0.225855392,1014.575309,0.229444038,"[[6, 0, 5, 29]]","[[6, 0, 13, 29]]"
611,2.218748714,0.252126379,1071.630707,0.226536308,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
612,2.200359661,0.269676359,1127.768226,0.224465573,"[[29, 0, 2, 29]]","[[33, 0, 13, 29]]"
613,2.179869156,0.289529761,1183.351081,0.222208637,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
614,2.151044116,0.309890952,1237.890193,0.219140282,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
615,2.130582566,0.331239632,1291.464991,0.216926833,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
616,2.108479915,0.360287784,1344.143329,0.214565068,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
617,2.07828279,0.38051595,1395.583676,0.211408444,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
618,2.056688151,0.402189475,1445.951421,0.209124356,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
619,2.033560955,0.431839446,1495.306315,0.206697657,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
620,2.002431706,0.452484043,1543.303129,0.203480877,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
621,1.980071874,0.474842419,1590.123998,0.20114962,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
622,1.956180673,0.497475605,1635.876105,0.198672666,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
623,1.932102712,0.520716888,1680.406881,0.196183971,"[[31, 0, 2, 29]]","[[6, 0, 13, 29]]"
624,1.908196023,0.551367341,1723.693713,0.193718668,"[[6, 0, 2, 29]]","[[1, 0, 13, 29]]"
625,1.877051974,0.573196355,1765.43729,0.190535754,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
626,1.854216449,0.596225499,1805.850663,0.188188891,"[[33, 0, 2, 29]]","[[1, 0, 13, 29]]"
627,1.830494495,0.627092971,1844.966866,0.185758057,"[[6, 0, 1, 29]]","[[1, 0, 13, 29]]"
628,1.798867138,0.649046247,1882.451328,0.182541415,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
629,1.775710404,0.672516648,1918.524513,0.180175852,"[[33, 0, 2, 29]]","[[1, 0, 2, 29]]"
630,1.751355149,0.703823386,1953.197892,0.177694109,"[[6, 0, 2, 29]]","[[1, 0, 13, 29]]"
631,1.71909531,0.726084446,1986.133081,0.174425719,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
632,1.695542493,0.749934933,2017.57246,0.172031247,"[[29, 0, 2, 29]]","[[1, 0, 2, 29]]"
633,1.670777005,0.781593282,2047.515787,0.169518492,"[[6, 0, 2, 29]]","[[1, 0, 13, 29]]"
634,1.638146716,0.804138419,2075.631347,0.166222417,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
635,1.614346833,0.828289501,2102.180858,0.163812035,"[[31, 0, 2, 29]]","[[1, 0, 2, 29]]"
636,1.589327497,0.860245768,2127.151123,0.161282207,"[[6, 0, 2, 29]]","[[1, 0, 13, 29]]"
637,1.556448074,0.883051268,2150.218738,0.157969071,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
638,1.532491432,0.907488793,2171.661898,0.155550468,"[[31, 0, 2, 29]]","[[1, 0, 2, 29]]"
639,1.507282495,0.939743677,2191.452686,0.1530088,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
640,1.474208331,0.962813168,2209.277681,0.149682992,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
641,1.450143393,0.987548514,2225.430003,0.147260087,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
642,1.424787616,1.020128235,2239.866092,0.144710042,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
643,1.391561183,1.043499919,2252.284384,0.141375101,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
644,1.367422984,1.068547356,2262.991581,0.138950787,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
645,1.341956271,1.10146439,2271.928613,0.136395432,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
646,1.316533909,1.125131209,2278.896848,0.133846473,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
647,1.291355176,1.150426371,2284.37984,0.131323338,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
648,1.258994205,1.175851358,2287.873371,0.128083901,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
649,1.23521185,1.201464041,2289.619314,0.125704001,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
650,1.210675083,1.234282636,2289.580259,0.123250361,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
651,1.178286065,1.258225235,2287.512373,0.120013432,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
652,1.154598042,1.283107119,2283.737816,0.117648239,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
653,1.129807529,1.315790032,2278.170476,0.115174534,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
654,1.097139824,1.339625699,2270.570693,0.111915103,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
655,1.073378014,1.364724469,2261.26602,0.109547975,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
656,1.048477468,1.397654247,2250.150319,0.107068833,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
657,1.015725695,1.421656751,2237.009276,0.103806698,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
658,0.991987542,1.446915362,2222.178039,0.101447787,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
659,0.967100073,1.471991614,2205.636431,0.098975899,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
660,0.934384151,1.496495073,2187.393196,0.095723196,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
661,0.910758617,1.528071971,2167.205211,0.093381916,"[[31, 0, 2, 29]]","[[1, 0, 2, 29]]"
662,0.885952534,1.551167941,2145.309998,0.090924833,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
663,0.85332125,1.5749135,2121.804058,0.0876875,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
664,0.829844847,1.606472652,2096.409228,0.085368378,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
665,0.805147231,1.629483516,2069.33993,0.082929785,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
666,0.780595968,1.653396972,2040.764805,0.080508459,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
667,0.756469635,1.685016152,2010.507112,0.078132662,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
668,0.725202635,1.708009294,1978.472186,0.075046189,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
669,0.702604382,1.731944327,1944.988401,0.072829827,"[[38, 0, 2, 29]]","[[1, 0, 17, 29]]"
670,0.67938464,1.75552171,1909.997023,0.070554899,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
671,0.648407933,1.778058407,1873.60523,0.067508022,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
672,0.626196315,1.807542681,1835.60048,0.065342053,"[[33, 0, 2, 29]]","[[1, 0, 2, 29]]"
673,0.603034283,1.828876597,1796.152306,0.063085608,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
674,0.572134446,1.850666066,1755.433084,0.060060123,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
675,0.550225624,1.880221534,1713.199672,0.057939375,"[[33, 0, 2, 29]]","[[1, 0, 17, 29]]"
676,0.527360319,1.901378146,1669.597494,0.055728973,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
677,0.496831513,1.923284887,1624.815421,0.052758531,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
678,0.475430216,1.952913129,1578.618249,0.050708343,"[[33, 0, 2, 29]]","[[1, 0, 17, 28]]"
679,0.453104929,1.973792005,1531.140146,0.048573902,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
680,0.423187507,1.995414148,1482.589361,0.045688955,"[[6, 0, 2, 29]]","[[10, 0, 17, 28]]"
681,0.40253775,2.024727412,1432.744378,0.043741147,"[[33, 0, 2, 29]]","[[8, 0, 17, 28]]"
682,0.381016497,2.044965551,1381.722674,0.041717704,"[[6, 0, 2, 29]]","[[31, 0, 17, 29]]"
683,0.352015659,2.065917832,1329.74899,0.038958848,"[[6, 0, 2, 29]]","[[8, 0, 17, 28]]"
684,0.332526066,2.08641956,1276.692039,0.037165913,"[[29, 0, 2, 29]]","[[29, 0, 17, 28]]"
685,0.312445523,2.105479616,1222.815926,0.035330134,"[[6, 0, 1, 29]]","[[10, 0, 17, 28]]"
686,0.284902519,2.131325477,1167.938719,0.032767636,"[[1, 0, 2, 29]]","[[10, 0, 17, 28]]"
687,0.267160447,2.148552106,1112.130531,0.031207881,"[[29, 0, 2, 28]]","[[31, 0, 17, 29]]"
688,0.249131646,2.165392559,1055.667564,0.029645022,"[[1, 0, 24, 29]]","[[8, 0, 17, 28]]"
689,0.232037254,2.181280919,998.4410548,0.028206522,"[[29, 0, 2, 29]]","[[31, 0, 17, 28]]"
690,0.216745907,2.194880816,940.687513,0.026984208,"[[1, 0, 24, 29]]","[[10, 0, 17, 28]]"
691,0.195342745,2.214560644,882.3132426,0.025194781,"[[1, 0, 24, 29]]","[[10, 0, 17, 28]]"
692,0.184489279,2.224915552,823.3906259,0.024514014,"[[29, 1, 9, 28]]","[[31, 0, 17, 29]]"
693,0.175526349,2.233168023,764.1926122,0.024086937,"[[1, 0, 24, 29]]","[[8, 0, 17, 20]]"
694,0.161344654,2.239058924,704.6990728,0.023219638,"[[1, 1, 24, 29]]","[[27, 0, 17, 28]]"
695,0.160086018,2.240322009,645.173784,0.023746458,"[[29, 1, 9, 28]]","[[10, 0, 17, 20]]"
696,0.162180954,2.244200269,585.6126894,0.024741607,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
697,0.170243272,2.234520109,526.1854625,0.026508655,"[[29, 1, 2, 29]]","[[31, 0, 17, 29]]"
698,0.187532418,2.216102316,467.316159,0.02942979,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
699,0.208936319,2.185842349,409.3043872,0.033079707,"[[1, 0, 24, 29]]","[[27, 0, 2, 20]]"
700,0.257044189,2.136934417,352.8857628,0.039833272,"[[29, 1, 9, 28]]","[[10, 0, 2, 20]]"
701,0.331360672,2.068216473,298.8851175,0.049809119,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
702,0.446799749,1.95067379,248.9677534,0.064682555,"[[29, 0, 2, 29]]","[[31, 0, 2, 29]]"
703,0.627558154,1.768408075,206.5563448,0.08684566,"[[1, 0, 24, 29]]","[[10, 0, 2, 20]]"
704,0.88548131,1.509436684,176.7051866,0.11668462,"[[1, 0, 2, 29]]","[[10, 0, 2, 20]]"
705,1.224215102,1.170187829,166.2178665,0.152322621,"[[29, 0, 2, 29]]","[[33, 0, 2, 29]]"
706,1.557095049,0.836699534,178.9670111,0.183492374,"[[6, 0, 1, 29]]","[[1, 0, 2, 27]]"
707,1.804142175,0.589124091,210.1454299,0.204094578,"[[6, 0, 2, 29]]","[[1, 0, 2, 27]]"
708,1.976488946,0.416510226,252.8882624,0.217342597,"[[29, 0, 5, 29]]","[[33, 0, 6, 29]]"
709,2.085843742,0.306547397,302.5853529,0.225054207,"[[6, 0, 1, 29]]","[[1, 0, 2, 27]]"
710,2.148062669,0.24386886,355.7525034,0.228821585,"[[1, 0, 2, 29]]","[[1, 0, 2, 29]]"
711,2.19401209,0.197601029,410.9032014,0.231539983,"[[29, 0, 5, 29]]","[[35, 0, 15, 29]]"
712,2.220902391,0.170160086,467.5342168,0.232761818,"[[6, 0, 1, 29]]","[[1, 0, 2, 29]]"
713,2.228523164,0.16207922,524.6044167,0.232365174,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
714,2.237190395,0.152901167,581.8393832,0.232297732,"[[29, 0, 5, 29]]","[[33, 0, 15, 27]]"
715,2.237866506,0.151590031,639.3841243,0.231594464,"[[6, 0, 1, 29]]","[[1, 0, 2, 29]]"
716,2.234228693,0.16254183,696.6869343,0.230589407,"[[31, 0, 2, 29]]","[[6, 0, 2, 27]]"
717,2.227320582,0.167655267,753.8483475,0.229355905,"[[6, 0, 5, 29]]","[[33, 0, 13, 27]]"
718,2.210197576,0.177096781,810.5976864,0.227180445,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
719,2.199652869,0.196377257,866.7354537,0.225727412,"[[29, 0, 2, 29]]","[[6, 0, 13, 27]]"
