Time_s,Agent_ID,X_m,Y_m,Z_m,Altitude_m,Status
40.400000000000006,A0100,-28715.155544179135,215.5591031032891,523.5639227007741,588.1445866402388,ALIVE
40.400000000000006,A0200,-30167.22226115446,204.0281002378706,815.7656185280212,887.0388396406443,ALIVE
40.400000000000006,B0200,32522.87988701383,54.85930069785718,9284.032497078688,9366.755597096238,ALIVE
40.6,A0100,-28635.535079954934,218.36890960714118,472.9620715086985,537.1857215298504,ALIVE
40.6,A0200,-30104.436339233966,203.18320443577795,769.0466019055311,840.0239607570917,ALIVE
40.6,B0200,32474.432484519515,40.73078299287408,9302.705102824837,9385.181588784662,ALIVE
40.800000000000004,A0100,-28556.019785701836,221.076765627422,422.2361401549915,486.10423295063674,ALIVE
40.800000000000004,A0200,-30041.828082317686,202.13466292939302,722.0908319064438,792.7737738890917,ALIVE
40.800000000000004,B0200,32426.04141754782,26.274698137825908,9321.11173589274,9403.342295303151,ALIVE
41.0,A0100,-28476.557946580324,223.72731785982796,371.4425417040402,434.9563002462298,ALIVE
41.0,A0200,-29979.384747341956,200.87086107424147,674.9147765936432,745.3046815896839,ALIVE
41.0,B0200,32377.70350458128,11.490650831014136,9339.240128135643,9421.225433450014,ALIVE
41.2,A0100,-28397.21419273486,226.45719402494615,320.44214101932994,383.6030799247295,ALIVE
41.2,A0200,-29917.0930120236,199.38213490902854,627.5358148298728,697.6339950887293,ALIVE
41.2,B0200,32329.41546709137,-3.6212274043537036,9357.07794034777,9438.818648629842,ALIVE
41.400000000000006,A0100,-28317.73850459165,228.84395456572383,269.64579667944054,332.4542980772495,ALIVE
41.400000000000006,A0200,-29854.939094611327,197.6608651123388,579.9720784286619,649.7797770430147,ALIVE
41.400000000000006,B0200,32281.173936870127,-19.060267891150943,9374.61280282454,9456.109555437426,ALIVE
41.6,A0100,-28238.464142585108,231.47767859362466,218.58021145631392,281.0381621329308,ALIVE
41.6,A0200,-29792.90887596244,195.70154911423379,532.2422907538185,601.7606807175815,ALIVE
41.6,B0200,32232.975464420204,-34.825258826562276,9391.832357445559,9473.085779783634,ALIVE
41.800000000000004,A0100,-28159.326384133885,234.1107404441118,167.28570211706574,229.3946867130518,ALIVE
41.800000000000004,A0200,-29730.98802279223,193.50085266756832,484.36560385032135,553.5957877193302,ALIVE
41.800000000000004,B0200,32184.81652842943,-50.91444398015119,9408.724300694566,9489.735001963734,ALIVE
42.0,A0100,-28080.285410474917,237.2262575192908,115.83668008908171,177.5981202004999,ALIVE
42.0,A0200,-29669.162111078833,191.05764223624283,436.36143568068655,505.3044458055675,ALIVE
42.0,B0200,32136.693546164086,-67.32552627460791,9425.276427016548,9506.045000050459,ALIVE
42.2,A0100,-28001.434338216604,240.1382328309337,64.0526656455877,125.46836436316073,ALIVE
42.2,A0200,-29607.41674908667,188.37299958532458,388.2493086013801,456.906107939297,ALIVE
42.2,B0200,32088.602884747692,-84.05567636663181,9441.47667179285,9522.003692927117,ALIVE
42.400000000000006,A0100,-27922.46470600804,242.97319932544997,12.41990976186753,73.49031380078495,ALIVE
42.400000000000006,A0200,-29545.737699554753,185.4502197593938,340.0486898583167,408.4201733338505,ALIVE
42.400000000000006,B0200,32040.540942926484,-101.10144437066083,9457.31313229991,9537.599161645765,ALIVE
42.6,A0100,-27843.424087400996,245.73601152522315,-39.17092402898743,21.554845102831724,ALIVE
42.6,A0200,-29484.11100086651,182.29479346723383,291.77883458538963,359.86583101031187,ALIVE
42.6,B0200,31992.50436759358,-118.4584110992273,9472.77405486663,9552.819637646717,ALIVE
42.800000000000004,A0200,-29422.52308709099,178.91437452649006,243.45863160651788,311.26190611867014,ALIVE
42.800000000000004,B0200,31944.48982332881,-136.1213900433413,9487.847993707028,9567.653660428567,ALIVE
43.0,A0200,-29360.960906811084,175.31873280531,195.1064522878478,262.62670932019654,ALIVE
43.0,B0200,31896.493919167267,-154.0845384969325,9502.523916129205,9582.09018236441,ALIVE
43.2,A0200,-29299.423591021936,171.5965047842783,146.71035793656847,213.94830006806552,ALIVE
43.2,B0200,31848.5132287812,-172.34145285005434,9516.791247907691,9596.118614176235,ALIVE
43.400000000000006,A0200,-29237.959847894224,167.98634061898338,98.19852384027581,165.15508326152266,ALIVE
43.400000000000006,B0200,31800.544315674724,-190.88526901483237,9530.639901801254,9609.728853577102,ALIVE
43.6,A0200,-29176.614956620513,164.6103359597946,49.521156828406674,116.19747402632834,ALIVE
43.6,B0200,31752.58375579983,-209.70875259525747,9544.060296346757,9622.911304150584,ALIVE
43.800000000000004,A0200,-29115.41481485824,161.51379105614797,0.6452843699480582,67.04261564141214,ALIVE
43.800000000000004,B0200,31704.6281569289,-228.80437916794835,9557.043366579373,9635.656886186547,ALIVE
44.0,A0200,-29054.37723762686,158.70091887208582,-48.443831056543786,17.675847357845306,ALIVE
44.0,B0200,31656.6741754277,-248.16440652263373,9569.58056747847,9647.957040181785,ALIVE
44.2,B0200,31608.7185307089,-267.78094019401215,9581.663870667937,9659.803723619852,ALIVE
