Time_s,Agent_ID,Missile_Type,Remaining_Count,Launched,Side,Data_Type,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
22.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
23.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
24.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
25.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
26.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
27.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
28.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
29.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
30.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
