Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID
255.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
255.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
255.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
255.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
255.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
255.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
255.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
255.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
256.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
256.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
256.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
256.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
256.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
256.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
257.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
257.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
257.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
257.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
257.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
257.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
258.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
258.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
258.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
258.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
258.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
258.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
259.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
259.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
259.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
259.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
259.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
259.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
260.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
260.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
260.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
260.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
260.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
260.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
261.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
261.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
261.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
261.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
261.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
261.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
262.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
262.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
262.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
262.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
262.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
262.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
263.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
263.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
263.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
263.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
263.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
263.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
264.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
264.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
264.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
264.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
264.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
264.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
265.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
265.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
265.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
265.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
265.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
265.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
266.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
266.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
266.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
266.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
266.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
266.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
267.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
267.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
267.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
267.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
267.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
267.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
268.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
268.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
268.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
268.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
268.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
268.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
269.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
269.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
269.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
269.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
269.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
269.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
270.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
270.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
270.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
270.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
270.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
270.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
271.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
271.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
271.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
271.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
271.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
271.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
272.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
272.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
272.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
272.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
272.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
272.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
273.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
273.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
273.40000000000003,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.40000000000003,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.6,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
273.6,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.6,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
273.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
273.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
274.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
274.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
274.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
274.2,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
274.2,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
274.2,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
274.40000000000003,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
