Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km,Fuel_Remaining_pct,Guidance_Mode
49.2,B1001,B0100,A0100,25852.404331343467,1243.5619052779016,6086.8149808002745,725.6993995320043,BOOST,Trajectory,53.336228741705625,50.0,INERTIAL
49.400000000000006,B1001,B0100,A0100,25707.54175055878,1238.1266210744038,6086.604212471088,723.7896777022131,BOOST,Trajectory,53.126112450088286,50.0,INERTIAL
49.6,B1001,B0100,A0100,25563.060310228037,1232.6967414032304,6086.394344880247,721.8894189220233,BOOST,Trajectory,52.91646601342897,50.0,INERTIAL
49.800000000000004,B1001,B0100,A0100,25418.95813468736,1227.2719679761233,6086.185399709235,719.9985524946461,BOOST,Trajectory,52.70728476217276,50.0,INERTIAL
50.0,B1001,B0100,A0100,25275.23336202829,1221.8520054197597,6085.977411386501,718.1170108474586,BOOST,Trajectory,52.49865114844206,50.0,INERTIAL
50.2,B1001,B0100,A0100,25131.8841437368,1216.4365617747976,6085.770422273704,716.2447261953081,BOOST,Trajectory,52.290505641203424,50.0,INERTIAL
50.400000000000006,B1001,B0100,A0100,24988.90864508315,1211.02534610979,6085.564463654989,714.3816285987363,BOOST,Trajectory,52.08280204902724,50.0,INERTIAL
50.6,B1001,B0100,A0100,24846.30504588705,1205.618064674441,6085.359536555521,712.5276433408163,BOOST,Trajectory,51.87551612225599,50.0,INERTIAL
50.800000000000004,B1001,B0100,A0100,24704.07154165414,1200.2144169076862,6085.155607004716,710.6826959906696,BOOST,Trajectory,51.66851728617188,50.0,INERTIAL
51.0,B1001,B0100,A0100,24562.206339646076,1194.8141095910717,6084.952628603774,709.92330552948,BOOST,Trajectory,51.46166619025544,50.0,INERTIAL
51.2,B1001,B0100,A0100,24419.309250998245,1189.363564680008,6084.748573856104,721.0132602881338,BOOST,Trajectory,51.25368160636753,50.0,INERTIAL
51.400000000000006,B1001,B0100,A0100,24274.195716765105,1183.8173390170834,6084.541763163112,732.1084448396642,BOOST,Trajectory,51.04351922034627,50.0,INERTIAL
51.6,B1001,B0100,A0100,24126.864780830398,1178.1750994362008,6084.332254629691,743.2080103126173,BOOST,Trajectory,50.831190108111244,50.0,INERTIAL
51.800000000000004,B1001,B0100,A0100,23977.31565982222,1172.4365368307133,6084.120140833802,754.3110695533246,BOOST,Trajectory,50.616621066079624,50.0,INERTIAL
52.0,B1001,B0100,A0100,23825.54774959348,1166.601354524836,6083.905520979942,765.4167156837178,MIDCOURSE,Trajectory,50.39972758944271,50.0,INERTIAL
52.0,B1002,B0100,A0100,26732.847944587415,1590.4233988486608,6181.130424758973,342.47106689180634,BOOST,Trajectory,53.324344001709235,50.0,INERTIAL
52.2,B1001,B0100,A0100,23671.571431552184,1160.6356023800406,6083.695773756026,776.4205167515443,MIDCOURSE,Trajectory,50.18054301086638,50.0,INERTIAL
52.2,B1002,B0100,A0100,26663.162403222803,1586.8587331959245,6180.936997720264,356.4751124963635,BOOST,Trajectory,53.18950159987914,50.0,INERTIAL
52.400000000000006,B1001,B0100,A0100,23515.39892811175,1154.509502111114,6083.489720850695,787.4228655757312,MIDCOURSE,Trajectory,49.95909455210149,50.0,INERTIAL
52.400000000000006,B1002,B0100,A0100,26590.674247401847,1583.1504241065102,6180.735860793814,370.53900065412677,BOOST,Trajectory,53.051790904526335,50.0,INERTIAL
52.6,B1001,B0100,A0100,23357.030869960265,1148.2209677066576,6083.279682501711,798.4248938580829,MIDCOURSE,Trajectory,49.735390191710806,50.0,INERTIAL
52.6,B1002,B0100,A0100,26515.37158244498,1579.297718003952,6180.526989144482,384.66217188291824,BOOST,Trajectory,52.91120659814177,50.0,INERTIAL
52.800000000000004,B1001,B0100,A0100,23196.467198153277,1141.7702636701122,6083.065837392922,809.4246723603846,MIDCOURSE,Trajectory,49.509405179747944,50.0,INERTIAL
52.800000000000004,B1002,B0100,A0100,26437.242627983764,1575.2998652236915,6180.310353001383,398.8440400483314,BOOST,Trajectory,52.76771175722287,50.0,INERTIAL
53.0,B1001,B0100,A0100,23033.70846726547,1135.1565591889703,6082.851723650595,820.4215639066242,MIDCOURSE,Trajectory,49.281161021244856,50.0,INERTIAL
53.0,B1002,B0100,A0100,26356.275738308188,1571.1560288882247,6180.085935607036,413.0838496865748,BOOST,Trajectory,52.62131546245962,50.0,INERTIAL
53.2,B1001,B0100,A0100,22868.755297827207,1128.3796590874344,6082.639084903179,831.4165456037301,MIDCOURSE,Trajectory,49.05066615104484,50.0,INERTIAL
53.2,B1002,B0100,A0100,26272.45941204553,1566.8652957144116,6179.853733841958,427.38104552167874,BOOST,Trajectory,52.47201386713248,50.0,INERTIAL
53.400000000000006,B1001,B0100,A0100,22701.608707117037,1121.4387912878412,6082.431696507945,842.4058856791717,MIDCOURSE,Trajectory,48.817944622730145,50.0,INERTIAL
53.400000000000006,B1002,B0100,A0100,26185.782253195466,1562.4268828893994,6179.613736829465,441.73498688265505,BOOST,Trajectory,52.319818961655336,50.0,INERTIAL
53.6,B1001,B0100,A0100,22532.269673399394,1114.3335128726326,6082.22659195369,853.3899959231585,MIDCOURSE,Trajectory,48.58299876043944,50.0,INERTIAL
53.6,B1002,B0100,A0100,26096.233000766577,1557.8400143950437,6179.365936346807,456.1449798586132,BOOST,Trajectory,52.164722151618626,50.0,INERTIAL
53.800000000000004,B1001,B0100,A0100,22360.739638956504,1107.062644419676,6082.019747348093,864.3655934897308,MIDCOURSE,Trajectory,48.34585223410952,50.0,INERTIAL
53.800000000000004,B1002,B0100,A0100,26003.80053504855,1553.103918615654,6179.110313294183,470.61030293216504,BOOST,Trajectory,52.00673445848298,50.0,INERTIAL
54.0,B1001,B0100,A0100,22187.020186244685,1099.625547274537,6081.8067178715955,875.3335348780638,MIDCOURSE,Trajectory,48.106454045905544,50.0,INERTIAL
54.0,B1002,B0100,A0100,25908.47388327586,1548.2178282780894,6178.846838727578,485.13020574952077,BOOST,Trajectory,51.84579178472334,50.0,INERTIAL
54.2,B1001,B0100,A0100,22011.113462937854,1092.0204163329286,6081.588487714561,886.2893494930266,MIDCOURSE,Trajectory,47.8648281469487,50.0,INERTIAL
54.2,B1002,B0100,A0100,25810.242225421847,1543.1809809008041,6178.575482405499,499.7039083062116,BOOST,Trajectory,51.68190495594276,50.0,INERTIAL
54.400000000000006,B1001,B0100,A0100,21833.022163014368,1084.244932668382,6081.368153827206,897.2333136064855,MIDCOURSE,Trajectory,47.62095805406619,50.0,INERTIAL
54.400000000000006,B1002,B0100,A0100,25709.094900162687,1537.992618795697,6178.2962176177,514.33060083045,BOOST,Trajectory,51.51504427502284,50.0,INERTIAL
54.6,B1001,B0100,A0100,21652.748593779477,1076.298194289274,6081.14887775319,908.1620721533152,MIDCOURSE,Trajectory,47.374869919888134,50.0,INERTIAL
54.6,B1002,B0100,A0100,25605.02141082757,1532.6519893246793,6178.009021590579,529.009443363661,BOOST,Trajectory,51.345223138612035,50.0,INERTIAL
